start:4 startEnnemies:4endEnnemies:1,2,0.16403204063892618,0.8953382542587163
start:4 startEnnemies:4endEnnemies:1,3,0.0,0.99
start:4 startEnnemies:4endEnnemies:1,1,2.0,0.99
start:4 startEnnemies:4endEnnemies:0,2,0.0,0.99
start:4 startEnnemies:4endEnnemies:3,1,0.999801,0.96059601
start:4 startEnnemies:4endEnnemies:3,2,-2.99,0.9801
start:4 startEnnemies:4endEnnemies:3,3,-2.0,0.99
start:13 startEnnemies:3endEnnemies:2,11,2.0,0.99
start:13 startEnnemies:3endEnnemies:5,5,0.0,0.99
start:13 startEnnemies:3endEnnemies:5,12,2.0,0.99
start:13 startEnnemies:3endEnnemies:5,10,1.0,1.0
start:4 startEnnemies:4endEnnemies:4,1,2.287596266130163,0.6894490858690777
start:13 startEnnemies:3endEnnemies:7,8,0.0,0.99
start:13 startEnnemies:3endEnnemies:7,6,0.0,0.99
start:4 startEnnemies:4endEnnemies:6,3,-0.9800078413940098,0.92274469442792
start:4 startEnnemies:4endEnnemies:6,1,-1.9702930895009998,0.9320653479069899
start:4 startEnnemies:4endEnnemies:6,2,-0.018057166966090055,0.9135172474836407
start:13 startEnnemies:3endEnnemies:9,4,1.0,1.0
start:13 startEnnemies:3endEnnemies:9,9,0.0,0.99
start:4 startEnnemies:4endEnnemies:8,2,3.90099501,0.9509900498999999
start:4 startEnnemies:11endEnnemies:129,3,-1.0,1.0
start:9 startEnnemies:71endEnnemies:3,5,1.0,1.0
start:2 startEnnemies:1endEnnemies:120,1,-2.0,0.99
start:12 startEnnemies:0endEnnemies:148,5,-1.0,1.0
start:2 startEnnemies:9endEnnemies:20,1,-1.9901,0.9702989999999999
start:11 startEnnemies:104endEnnemies:234,9,-1.0,1.0
start:207 startEnnemies:0endEnnemies:1,140,-1.0,1.0
start:12 startEnnemies:0endEnnemies:141,1,-1.0,1.0
start:16 startEnnemies:24endEnnemies:7,4,1.0,1.0
start:22 startEnnemies:2endEnnemies:17,12,-1.0,1.0
start:22 startEnnemies:2endEnnemies:10,11,-1.0,1.0
start:22 startEnnemies:2endEnnemies:11,3,-1.0,1.0
start:83 startEnnemies:7endEnnemies:10,61,1.0,1.0
start:35 startEnnemies:0endEnnemies:13,14,-2.0,0.99
start:35 startEnnemies:0endEnnemies:13,29,-1.0,1.0
start:35 startEnnemies:0endEnnemies:13,7,-1.0,1.0
start:35 startEnnemies:0endEnnemies:13,3,-1.0,1.0
start:50 startEnnemies:0endEnnemies:60,36,-1.0,1.0
start:45 startEnnemies:0endEnnemies:38,36,-1.0,1.0
start:250 startEnnemies:0endEnnemies:21,120,1.0,1.0
start:52 startEnnemies:0endEnnemies:29,5,1.0,1.0
start:2 startEnnemies:9endEnnemies:25,1,-1.9701,0.9702989999999999
start:64 startEnnemies:0endEnnemies:37,6,1.0,1.0
start:45 startEnnemies:0endEnnemies:31,14,1.0,1.0
start:45 startEnnemies:0endEnnemies:30,16,1.0,1.0
start:45 startEnnemies:0endEnnemies:33,26,-1.0,1.0
start:52 startEnnemies:0endEnnemies:21,34,-1.0,1.0
start:52 startEnnemies:0endEnnemies:26,18,1.0,1.0
start:45 startEnnemies:0endEnnemies:34,33,1.0,1.0
start:52 startEnnemies:0endEnnemies:24,12,-1.0,1.0
start:52 startEnnemies:0endEnnemies:24,30,1.0,1.0
start:36 startEnnemies:5endEnnemies:31,30,1.0,1.0
start:5 startEnnemies:34endEnnemies:40,1,-1.0,1.0
start:3 startEnnemies:24endEnnemies:40,2,-1.0,1.0
start:51 startEnnemies:4endEnnemies:122,5,-1.0,1.0
start:2 startEnnemies:5endEnnemies:92,1,-1.0,1.0
start:2 startEnnemies:5endEnnemies:96,1,-1.0,1.0
start:64 startEnnemies:0endEnnemies:33,58,1.0,1.0
start:25 startEnnemies:2endEnnemies:6,11,-1.0,1.0
start:6 startEnnemies:10endEnnemies:10,3,1.0,1.0
start:21 startEnnemies:2endEnnemies:29,10,1.0,1.0
start:100 startEnnemies:24endEnnemies:86,44,-1.0,1.0
start:56 startEnnemies:14endEnnemies:17,26,1.0,1.0
start:21 startEnnemies:2endEnnemies:23,4,-1.0,1.0
start:8 startEnnemies:4endEnnemies:27,5,-1.0,1.0
start:8 startEnnemies:4endEnnemies:20,5,-1.0,1.0
start:8 startEnnemies:4endEnnemies:20,1,-1.0,1.0
start:320 startEnnemies:0endEnnemies:126,76,1.0,1.0
start:30 startEnnemies:7endEnnemies:2,29,-1.0,1.0
start:32 startEnnemies:0endEnnemies:152,15,1.0,1.0
start:7 startEnnemies:32endEnnemies:32,5,1.0,1.0
start:30 startEnnemies:2endEnnemies:25,20,-1.0,1.0
start:60 startEnnemies:2endEnnemies:10,54,1.0,1.0
start:2 startEnnemies:6endEnnemies:30,1,-1.0,1.0
start:3 startEnnemies:9endEnnemies:19,1,0.0,0.99
start:3 startEnnemies:9endEnnemies:19,2,1.0,1.0
start:7 startEnnemies:32endEnnemies:35,5,-1.0,1.0
start:7 startEnnemies:8endEnnemies:12,3,1.0,1.0
start:7 startEnnemies:8endEnnemies:13,3,-2.0,0.99
start:7 startEnnemies:8endEnnemies:10,4,-1.0,1.0
start:7 startEnnemies:8endEnnemies:11,4,-1.0,1.0
start:7 startEnnemies:8endEnnemies:11,5,-1.0,1.0
start:102 startEnnemies:0endEnnemies:145,68,-1.0,1.0
start:7 startEnnemies:8endEnnemies:14,4,2.0,0.99
start:8 startEnnemies:16endEnnemies:21,4,-1.0,1.0
start:93 startEnnemies:2endEnnemies:3,11,-1.0,1.0
start:93 startEnnemies:2endEnnemies:3,81,-1.0,1.0
start:7 startEnnemies:8endEnnemies:18,3,-1.0,1.0
start:32 startEnnemies:49endEnnemies:49,31,-1.0,1.0
start:56 startEnnemies:0endEnnemies:26,3,1.0,1.0
start:56 startEnnemies:0endEnnemies:24,50,-1.0,1.0
start:56 startEnnemies:0endEnnemies:24,4,1.01,0.9801
start:56 startEnnemies:0endEnnemies:25,30,2.0,0.99
start:56 startEnnemies:0endEnnemies:22,47,1.0,1.0
start:56 startEnnemies:0endEnnemies:22,53,-1.0,1.0
start:16 startEnnemies:0endEnnemies:37,13,-1.0,1.0
start:16 startEnnemies:0endEnnemies:37,11,-1.0,1.0
start:56 startEnnemies:0endEnnemies:20,6,-1.0,1.0
start:56 startEnnemies:0endEnnemies:20,21,-1.0,1.0
start:56 startEnnemies:0endEnnemies:21,10,-1.0,1.0
start:340 startEnnemies:0endEnnemies:11,221,1.0,1.0
start:11 startEnnemies:42endEnnemies:42,8,-1.0,1.0
start:16 startEnnemies:0endEnnemies:36,12,-2.0,0.99
start:46 startEnnemies:4endEnnemies:3,37,1.0,1.0
start:56 startEnnemies:0endEnnemies:28,31,-1.0,1.0
start:217 startEnnemies:0endEnnemies:1,37,2.0,0.99
start:3 startEnnemies:9endEnnemies:13,2,-1.0,1.0
start:3 startEnnemies:9endEnnemies:13,1,1.0,1.0
start:217 startEnnemies:0endEnnemies:4,144,2.0,0.99
start:16 startEnnemies:0endEnnemies:38,5,-1.0,1.0
start:2 startEnnemies:41endEnnemies:43,1,0.0,0.99
start:71 startEnnemies:2endEnnemies:1,53,1.0,1.0
start:102 startEnnemies:0endEnnemies:24,52,1.0,1.0
start:12 startEnnemies:8endEnnemies:9,9,0.0,0.99
start:12 startEnnemies:8endEnnemies:9,7,-1.0,1.0
start:12 startEnnemies:8endEnnemies:8,7,2.0,0.99
start:72 startEnnemies:22endEnnemies:25,10,-1.0,1.0
start:9 startEnnemies:2endEnnemies:311,4,-1.0,1.0
start:62 startEnnemies:0endEnnemies:101,19,1.0,1.0
start:115 startEnnemies:6endEnnemies:6,69,1.0,1.0
start:60 startEnnemies:7endEnnemies:9,6,1.0,1.0
start:10 startEnnemies:2endEnnemies:56,9,-1.0,1.0
start:3 startEnnemies:103endEnnemies:104,2,1.0,1.0
start:5 startEnnemies:25endEnnemies:27,1,0.0,0.99
start:5 startEnnemies:25endEnnemies:26,2,1.0,1.0
start:5 startEnnemies:25endEnnemies:26,3,-1.0,1.0
start:10 startEnnemies:2endEnnemies:51,3,1.0,1.0
start:3 startEnnemies:8endEnnemies:19,1,-1.0,1.0
start:3 startEnnemies:8endEnnemies:16,1,-1.0,1.0
start:3 startEnnemies:8endEnnemies:17,1,1.0,1.0
start:10 startEnnemies:73endEnnemies:74,1,1.0,1.0
start:3 startEnnemies:8endEnnemies:15,1,-2.0,0.99
start:3 startEnnemies:8endEnnemies:12,2,-1.0,1.0
start:3 startEnnemies:8endEnnemies:12,1,2.0099,0.9702989999999999
start:3 startEnnemies:8endEnnemies:13,1,2.9998010000000006,0.96059601
start:3 startEnnemies:8endEnnemies:10,2,-0.9507930398999999,0.9414801494009999
start:3 startEnnemies:8endEnnemies:10,1,-1.0198010000000002,0.96059601
start:3 startEnnemies:8endEnnemies:11,1,3.90099501,0.9509900498999999
start:3 startEnnemies:8endEnnemies:11,2,-1.0,1.0
start:18 startEnnemies:0endEnnemies:245,5,-1.0,1.0
start:9 startEnnemies:21endEnnemies:22,2,1.0,1.0
start:7 startEnnemies:4endEnnemies:7,6,2.99,0.9801
start:7 startEnnemies:4endEnnemies:7,2,1.0,1.0
start:16 startEnnemies:19endEnnemies:31,1,-1.0,1.0
start:90 startEnnemies:0endEnnemies:2,84,2.9998010000000006,0.96059601
start:90 startEnnemies:0endEnnemies:2,31,1.0,1.0
start:5 startEnnemies:16endEnnemies:42,4,1.0,1.0
start:12 startEnnemies:180endEnnemies:185,9,-1.0,1.0
start:9 startEnnemies:18endEnnemies:27,6,-1.0,1.0
start:18 startEnnemies:7endEnnemies:0,8,-1.0,1.0
start:3 startEnnemies:1endEnnemies:209,1,-1.0,1.0
start:3 startEnnemies:1endEnnemies:208,2,-1.0,1.0
start:10 startEnnemies:3endEnnemies:43,7,-1.0,1.0
start:3 startEnnemies:1endEnnemies:205,1,-1.0,1.0
start:3 startEnnemies:1endEnnemies:204,1,-1.0,1.0
start:8 startEnnemies:26endEnnemies:8,6,-1.0,1.0
start:7 startEnnemies:1endEnnemies:9,6,-2.0099,0.9702989999999999
start:7 startEnnemies:1endEnnemies:9,2,-2.0,0.99
start:7 startEnnemies:1endEnnemies:9,5,-1.01,0.9801
start:7 startEnnemies:1endEnnemies:9,1,0.0,0.99
start:7 startEnnemies:1endEnnemies:9,3,-0.9403989999999999,0.96059601
start:11 startEnnemies:22endEnnemies:25,5,-1.0,1.0
start:2 startEnnemies:13endEnnemies:50,1,-1.0,1.0
start:2 startEnnemies:13endEnnemies:51,1,0.0,0.99
start:45 startEnnemies:2endEnnemies:39,34,1.0,1.0
start:2 startEnnemies:26endEnnemies:62,1,-1.0,1.0
start:165 startEnnemies:1endEnnemies:9,61,1.0,1.0
start:3 startEnnemies:10endEnnemies:137,2,-1.0,1.0
start:45 startEnnemies:2endEnnemies:33,28,1.0,1.0
start:35 startEnnemies:4endEnnemies:135,9,-1.0,1.0
start:2 startEnnemies:150endEnnemies:154,1,-1.0,1.0
start:36 startEnnemies:0endEnnemies:102,25,1.0,1.0
start:9 startEnnemies:318endEnnemies:126,7,-1.0,1.0
start:30 startEnnemies:160endEnnemies:161,9,-1.0,1.0
start:48 startEnnemies:1endEnnemies:41,10,1.0,1.0
start:8 startEnnemies:29endEnnemies:31,5,1.0,1.0
start:8 startEnnemies:29endEnnemies:30,2,1.0,1.0
start:299 startEnnemies:0endEnnemies:3,73,1.0,1.0
start:299 startEnnemies:0endEnnemies:2,104,1.0,1.0
start:8 startEnnemies:22endEnnemies:20,7,-1.0,1.0
start:11 startEnnemies:0endEnnemies:58,10,-1.0,1.0
start:11 startEnnemies:0endEnnemies:59,9,-1.0,1.0
start:11 startEnnemies:0endEnnemies:59,7,0.0,0.99
start:11 startEnnemies:0endEnnemies:59,5,2.0,0.99
start:11 startEnnemies:0endEnnemies:54,3,1.0,1.0
start:11 startEnnemies:0endEnnemies:56,6,0.0,0.99
start:11 startEnnemies:0endEnnemies:57,3,1.0,1.0
start:11 startEnnemies:0endEnnemies:57,8,1.0,1.0
start:11 startEnnemies:0endEnnemies:50,5,1.0,1.0
start:5 startEnnemies:2endEnnemies:57,4,1.0,1.0
start:11 startEnnemies:0endEnnemies:52,5,-0.99,0.9801
start:11 startEnnemies:0endEnnemies:52,6,-1.0,1.0
start:11 startEnnemies:0endEnnemies:52,4,-1.0,1.0
start:11 startEnnemies:0endEnnemies:53,5,1.0,1.0
start:11 startEnnemies:0endEnnemies:53,4,-1.0,1.0
start:4 startEnnemies:28endEnnemies:28,3,-1.0,1.0
start:4 startEnnemies:28endEnnemies:28,1,-2.0,0.99
start:6 startEnnemies:5endEnnemies:29,2,1.0,1.0
start:37 startEnnemies:7endEnnemies:8,24,-1.0,1.0
start:11 startEnnemies:3endEnnemies:22,10,1.0,1.0
start:37 startEnnemies:7endEnnemies:2,17,-1.0,1.0
start:14 startEnnemies:0endEnnemies:38,12,-1.0,1.0
start:14 startEnnemies:0endEnnemies:38,11,-1.0,1.0
start:28 startEnnemies:9endEnnemies:102,9,1.0,1.0
start:66 startEnnemies:0endEnnemies:31,52,-1.0,1.0
start:6 startEnnemies:5endEnnemies:24,2,-1.0,1.0
start:10 startEnnemies:3endEnnemies:121,2,-1.0,1.0
start:3 startEnnemies:74endEnnemies:142,1,-1.0,1.0
start:25 startEnnemies:86endEnnemies:54,3,-1.0,1.0
start:47 startEnnemies:10endEnnemies:23,15,-1.0,1.0
start:3 startEnnemies:0endEnnemies:193,2,-1.0,1.0
start:3 startEnnemies:0endEnnemies:193,1,-2.0,0.99
start:38 startEnnemies:2endEnnemies:11,14,-1.0,1.0
start:7 startEnnemies:0endEnnemies:169,6,-1.0,1.0
start:95 startEnnemies:0endEnnemies:132,28,-1.0,1.0
start:7 startEnnemies:0endEnnemies:165,1,1.0,1.0
start:7 startEnnemies:0endEnnemies:167,1,-1.0,1.0
start:89 startEnnemies:0endEnnemies:32,39,1.0,1.0
start:89 startEnnemies:0endEnnemies:37,72,1.0,1.0
start:7 startEnnemies:0endEnnemies:162,1,1.0,1.0
start:3 startEnnemies:22endEnnemies:17,2,-1.0,1.0
start:5 startEnnemies:33endEnnemies:5,1,-1.0,1.0
start:2 startEnnemies:30endEnnemies:32,1,-2.0099,0.9702989999999999
start:2 startEnnemies:30endEnnemies:31,1,0.99,0.9801
start:2 startEnnemies:30endEnnemies:30,1,-3.90099501,0.9509900498999999
start:20 startEnnemies:2endEnnemies:4,3,0.0,0.99
start:20 startEnnemies:2endEnnemies:4,1,-1.0,1.0
start:20 startEnnemies:2endEnnemies:4,2,-1.0,1.0
start:20 startEnnemies:2endEnnemies:5,7,1.0,1.0
start:20 startEnnemies:2endEnnemies:7,3,-1.0,1.0
start:20 startEnnemies:2endEnnemies:0,2,-1.0,1.0
start:20 startEnnemies:2endEnnemies:2,4,5.90099501,0.9509900498999999
start:20 startEnnemies:2endEnnemies:3,18,0.0,0.99
start:20 startEnnemies:2endEnnemies:3,3,0.0,0.99
start:20 startEnnemies:2endEnnemies:3,14,2.0,0.99
start:14 startEnnemies:0endEnnemies:9,4,-1.0,1.0
start:14 startEnnemies:0endEnnemies:9,13,3.97922756397807,0.9135172474836407
start:14 startEnnemies:0endEnnemies:8,5,-1.0,1.0
start:14 startEnnemies:0endEnnemies:8,12,2.86641084476395,0.8863848717161291
start:63 startEnnemies:0endEnnemies:5,3,-1.0,1.0
start:63 startEnnemies:0endEnnemies:5,9,0.0,0.99
start:63 startEnnemies:0endEnnemies:5,11,-1.0,1.0
start:14 startEnnemies:0endEnnemies:1,1,-1.0,1.0
start:14 startEnnemies:0endEnnemies:1,2,-1.0,1.0
start:14 startEnnemies:0endEnnemies:1,8,0.0,0.99
start:14 startEnnemies:0endEnnemies:1,10,8.173053875305873,0.38104711810454983
start:14 startEnnemies:0endEnnemies:0,11,18.13945003845343,0.5526834771623851
start:14 startEnnemies:0endEnnemies:3,4,0.00990000000000002,0.9702989999999999
start:14 startEnnemies:0endEnnemies:3,11,0.03009308950099987,0.9320653479069899
start:14 startEnnemies:0endEnnemies:3,5,-3.90099501,0.9509900498999999
start:14 startEnnemies:0endEnnemies:3,10,-1.0,1.0
start:14 startEnnemies:0endEnnemies:3,3,-2.0,0.99
start:14 startEnnemies:0endEnnemies:3,9,0.0,0.99
start:14 startEnnemies:0endEnnemies:3,6,0.0,0.99
start:14 startEnnemies:0endEnnemies:3,8,-0.6809944991195498,0.9043820750088043
start:14 startEnnemies:0endEnnemies:3,7,-2.0,0.99
start:14 startEnnemies:0endEnnemies:3,12,0.07900499000000027,0.9509900498999999
start:14 startEnnemies:0endEnnemies:3,2,0.0,0.99
start:14 startEnnemies:0endEnnemies:2,5,-1.0,1.0
start:14 startEnnemies:0endEnnemies:2,7,-0.6130205386323484,0.8687458127689781
start:14 startEnnemies:0endEnnemies:2,12,-1.0,1.0
start:14 startEnnemies:0endEnnemies:2,8,-0.99,0.9801
start:14 startEnnemies:0endEnnemies:2,4,0.12597238986839354,0.7547192872036325
start:14 startEnnemies:0endEnnemies:2,11,0.0,0.99
start:14 startEnnemies:0endEnnemies:2,10,1.2806328867605545,0.8514577710948754
start:14 startEnnemies:0endEnnemies:5,5,-2.0,0.99
start:14 startEnnemies:0endEnnemies:5,11,0.0,0.99
start:14 startEnnemies:0endEnnemies:5,9,-0.99,0.9801
start:14 startEnnemies:0endEnnemies:5,3,-1.0,1.0
start:14 startEnnemies:0endEnnemies:5,2,-1.0,1.0
start:14 startEnnemies:0endEnnemies:5,7,0.4542289067881463,0.8097278682212583
start:14 startEnnemies:0endEnnemies:4,1,4.654979312033451,0.6964132180495735
start:14 startEnnemies:0endEnnemies:7,8,0.0,0.99
start:14 startEnnemies:0endEnnemies:7,6,-1.0,1.0
start:14 startEnnemies:0endEnnemies:7,7,0.1271327906990003,0.9320653479069899
start:14 startEnnemies:0endEnnemies:6,3,-1.0,1.0
start:14 startEnnemies:0endEnnemies:6,9,0.0,0.99
start:14 startEnnemies:0endEnnemies:6,7,0.0,0.99
start:14 startEnnemies:0endEnnemies:6,1,-0.99,0.9801
start:14 startEnnemies:0endEnnemies:6,11,-1.0,1.0
