Remaining:Alaska;Northwest Territory;Peru;Brazil;Argentina; Owned:Central America;Alberta;Quebec;Western United States;,Brazil,1.0,1.0
Remaining:Alaska;Western United States;Eastern United States; Owned:Central America;Brazil;Argentina;Venezuela;Quebec;,Alaska,1.0,1.0
Remaining:Northwest Territory;Alberta;Quebec;Eastern United States;Venezuela; Owned:Central America;Argentina;Ontario;Western United States;,Quebec,-1.0,1.0
Remaining:Northwest Territory;Ontario;Western United States;Eastern United States;Venezuela;Peru;Brazil; Owned:Central America;Alberta;Greenland;,Venezuela,-1.0,1.0
Remaining:Northwest Territory;Ontario;Western United States;Eastern United States;Venezuela;Peru;Brazil; Owned:Central America;Alberta;Greenland;,Eastern United States,-1.0,1.0
Remaining:Venezuela; Owned:Western United States;Central America;Alaska;Eastern United States;Peru;Argentina;,Venezuela,1.0,1.0
Remaining:Alaska;Greenland;Alberta;Ontario;Western United States;Venezuela;Peru; Owned:Central America;Northwest Territory;Quebec;,Peru,1.0,1.0
Remaining:Alaska;Northwest Territory;Argentina; Owned:Alberta;Brazil;Ontario;Central America;Western United States;,Northwest Territory,1.0,1.0
Remaining:Venezuela; Owned:Ontario;Central America;Quebec;Western United States;Alberta;Northwest Territory;,Venezuela,-1.0,1.0
Remaining:Central America; Owned:Brazil;Ontario;Eastern United States;Alberta;Argentina;Northwest Territory;,Central America,1.0,1.0
Remaining:Northwest Territory;Ontario;Central America;Peru;Argentina; Owned:Brazil;Alberta;Quebec;Alaska;,Northwest Territory,-1.0,1.0
Remaining:Quebec; Owned:Brazil;Central America;Alaska;Eastern United States;Venezuela;Northwest Territory;,Quebec,0.99,0.9801
Remaining:Northwest Territory;Alberta;Quebec;Western United States;Brazil; Owned:Central America;Eastern United States;Ontario;Venezuela;,Brazil,1.0,1.0
Remaining:Northwest Territory;Alberta;Quebec;Western United States;Brazil; Owned:Central America;Eastern United States;Ontario;Venezuela;,Quebec,-1.0,1.0
Remaining:Alaska;Northwest Territory;Alberta;Ontario;Quebec;Peru;Argentina; Owned:Central America;Venezuela;Western United States;,Alaska,-1.0,1.0
Remaining:Greenland;Central America;Venezuela;Peru;Argentina; Owned:Alberta;Alaska;Western United States;Northwest Territory;,Argentina,-1.0,1.0
Remaining:Greenland;Quebec;Brazil; Owned:Alberta;Eastern United States;Venezuela;Central America;Western United States;,Quebec,-1.0,1.0
Remaining:Northwest Territory;Quebec;Venezuela; Owned:Alberta;Brazil;Argentina;Greenland;Peru;,Quebec,-1.0,1.0
Remaining:Venezuela; Owned:Greenland;Central America;Alaska;Western United States;Alberta;Northwest Territory;,Venezuela,-1.0,1.0
Remaining:Northwest Territory;Ontario;Quebec;Central America;Venezuela;Brazil;Argentina; Owned:Alberta;Western United States;Peru;,Venezuela,-1.0,1.0
Remaining:Northwest Territory;Alberta;Quebec;Western United States;Venezuela;Peru;Argentina; Owned:Central America;Ontario;Alaska;,Quebec,-1.0,1.0
Remaining:Argentina; Owned:Brazil;Greenland;Central America;Alaska;Ontario;Alberta;,Argentina,-1.0,1.0
Remaining:Western United States; Owned:Ontario;Central America;Peru;Alberta;Argentina;Northwest Territory;,Western United States,-1.0,1.0
Remaining:Northwest Territory;Quebec;Argentina; Owned:Central America;Alberta;Western United States;Peru;Alaska;,Quebec,-1.0,1.0
Remaining:Alberta;Quebec;Brazil; Owned:Central America;Eastern United States;Argentina;Venezuela;Alaska;,Brazil,1.0,1.0
Remaining:Quebec;Western United States;Argentina; Owned:Central America;Brazil;Ontario;Northwest Territory;Peru;,Argentina,-1.0,1.0
Remaining:Alberta;Quebec;Western United States;Eastern United States;Central America;Venezuela;Peru; Owned:Brazil;Ontario;Greenland;,Quebec,1.0,1.0
Remaining:Alaska;Northwest Territory;Greenland;Ontario;Eastern United States;Venezuela;Argentina; Owned:Central America;Brazil;Alberta;,Venezuela,0.0,0.99
Remaining:Alaska;Alberta;Ontario;Quebec;Eastern United States;Venezuela;Brazil; Owned:Central America;Greenland;Northwest Territory;,Eastern United States,1.0,1.0
Remaining:Alberta; Owned:Ontario;Central America;Alaska;Greenland;Venezuela;Northwest Territory;,Alberta,1.0,1.0
Remaining:Alaska;Greenland;Quebec; Owned:Central America;Eastern United States;Ontario;Venezuela;Northwest Territory;,Greenland,1.0,1.0
Remaining:Northwest Territory;Alberta;Quebec;Western United States;Venezuela; Owned:Central America;Brazil;Argentina;Alaska;,Western United States,-1.0,1.0
Remaining:Northwest Territory;Western United States;Argentina; Owned:Central America;Brazil;Greenland;Venezuela;Eastern United States;,Western United States,-1.0,1.0
